,Unnamed: 0,CustomerID,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AverageOrderValue,CustomerLifetimeValue,EmailEngagementRate,SocialMediaEngagementRate,MobileAppUsage,CustomerServiceInteractions,AverageSatisfactionScore,EmailConversionRate,SocialMediaConversionRate,SearchEngineConversionRate,RepeatCustomer,PremiumMember,HasReturnedItems,FavoriteCategory_Beauty,FavoriteCategory_Books,FavoriteCategory_Clothing,FavoriteCategory_Electronics,FavoriteCategory_Food,FavoriteCategory_Home Goods,FavoriteCategory_Sports,FavoriteCategory_Toys,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
37770,8304.0,CUST08305,40,Male,Low,Other,Other,8,135.37059515133686,1162.0813171526022,0.2823136642733267,0.1246314966773979,High,2,4.244805874777484,0.2921715469325537,0.1625784742026228,0.4423020146706479,Yes,No,No,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
37771,8307.0,CUST08308,37,Prefer not to say,Low,Other,Other,7,49.83277399795069,-161.52372587728553,0.4467378243862271,0.2542088129396988,Medium,2,8.2590662922751,0.3984088422368114,0.2174276428440543,0.0301348783884101,Yes,No,No,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37772,8310.0,CUST08311,37,Prefer not to say,Medium,Other,Other,6,24.945033705785864,168.22634184700664,0.0425003104049582,0.1953204020195504,Low,2,6.7166365411388735,0.1185181893157251,0.1433761815179804,0.1473818168262617,Yes,Yes,No,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,
37773,8315.0,CUST08316,17,Prefer not to say,Medium,Other,Other,3,287.3534178162764,786.5539844678049,0.2245584758291259,0.0500352214228985,Never,2,7.334667447634148,0.1472246370412621,0.3655126511304891,0.2005918215228909,Yes,No,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,
37774,8316.0,CUST08317,17,Other,Medium,Other,Other,3,33.183171487584254,249.6078304164908,0.3169557838307354,0.286976669793813,Medium,3,9.868150966055488,0.2184543729780293,0.0998553419295515,0.0462078882705593,Yes,No,No,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37775,8322.0,CUST08323,38,Male,Low,Other,Other,3,121.76703999005692,248.7780514595908,0.049424032932489,0.2264625468870389,Medium,5,7.713087034077053,0.2187046962600894,0.4646622151893939,0.0950485336836912,Yes,No,Yes,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,,,,,,,,,,,
37776,8335.0,CUST08336,32,Prefer not to say,Medium,Other,Other,5,39.36839375577116,12885.568723795444,0.1084566960307673,0.2865707227854164,High,2,10.0,0.1307814883686019,0.252508494071595,0.2325545962340711,Yes,No,No,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,
37777,8356.0,CUST08357,49,Female,Low,Other,Other,2,148.36433883390367,266.1544065811153,0.2230096258424429,0.1778481131295761,High,1,5.324971272955823,0.3631352493274711,0.2654014407824131,0.2770297961759074,Yes,No,No,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37778,8376.0,CUST08377,38,Prefer not to say,Very High,Other,Other,4,332.18916135360365,1344.0025302006554,0.2449209832622567,0.1892600272790872,Medium,1,10.0,0.210854579342878,0.0966039330522315,0.1927090601119846,Yes,No,No,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,
37779,8379.0,CUST08380,36,Prefer not to say,Very High,Other,Other,5,46.85888305982764,-18.7061368259601,0.3255380498009521,0.0963114633711413,Never,4,6.85716851690177,0.2469518924710917,0.2163764815301524,0.1071313016970187,Yes,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,
37780,8385.0,CUST08386,50,Male,Medium,Other,Other,1,82.32196400776628,87.33423091564657,0.4053062111466964,0.2438571496801353,Low,2,8.28624503383784,0.1973516447369881,0.3501585970907217,0.3530577155803922,No,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
37781,8395.0,CUST08396,33,Prefer not to say,High,Other,Other,5,26.824104673249167,125.77712071641685,0.3298006244153891,0.2515827760621169,Medium,1,9.42140590971496,0.3073871348714367,0.1427489070169768,0.346627051724532,Yes,No,No,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
37782,8397.0,CUST08398,19,Prefer not to say,High,Other,Other,1,51.3194506679467,110.44100024833372,0.3735698934369608,0.5322155123843876,High,1,8.010368174156271,0.1568053675807914,0.0973696313729289,0.1415971939886613,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,
37783,8399.0,CUST08400,34,Female,Very High,Other,Other,10,17.737556717839375,949.7118251321576,0.5568756521912951,0.241673932864908,Low,0,8.625567741552466,0.2996979218041605,0.0745971860943316,0.2797905843631691,Yes,No,No,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37784,8406.0,CUST08407,28,Prefer not to say,Low,Other,Other,7,115.84631033132744,930.9256295494748,0.4268028195601457,0.1239623720963635,High,1,6.341227322086159,0.1456316797362882,0.1210881592724938,0.1718636079782278,Yes,Yes,No,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,,,,,,,,,,,
37785,8409.0,CUST08410,31,Male,Very High,Other,Other,5,144.44823505212435,878.7539503510063,0.1357721396018152,0.3698872209572802,Never,2,7.728517368552949,0.2447083046881115,0.0764609162586579,0.1560992885127506,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,
37786,8411.0,CUST08412,40,Prefer not to say,High,Other,Other,2,69.97769017959314,40.56990183694363,0.2587193819027447,0.6211636106088905,Medium,1,7.462082564656039,0.265726428523558,0.1093793670610312,0.2118738516051376,Yes,No,No,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37787,8419.0,CUST08420,37,Female,Medium,Other,Other,6,78.09113922354581,929.1189270066178,0.3675104436402705,0.5979598305399789,Never,1,7.469194413879976,0.0972975704810004,0.0991135878184228,0.2164881252314424,Yes,Yes,Yes,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37788,8427.0,CUST08428,44,Female,High,Other,Other,5,213.89452529576909,1014.3418694255366,0.5134119428968422,0.0263886211665279,Never,2,7.240955784598313,0.2369299285467566,0.3650280413626548,0.4349164868709549,Yes,No,No,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
37789,8428.0,CUST08429,36,Male,Medium,Other,Other,3,28.0324779464988,253.78931529611413,0.5376345691088927,0.6310660540672773,Never,1,4.000418474174541,0.1721115092799708,0.4248148779213302,0.2417043297316283,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
37790,8449.0,CUST08450,53,Other,Low,Other,Other,1,157.74267294492148,150.12662525753925,0.0711962818180764,0.1047480587351395,Low,1,10.0,0.135929940524911,0.3901004063879555,0.0649036596401081,No,Yes,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37791,8461.0,CUST08462,37,Other,Low,Other,Other,8,24.003169990095504,315.63540548515266,0.1497204428524157,0.505375056973154,High,0,7.654935064918093,0.4693473106341364,0.1341470859388618,0.3010406383153939,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,
37792,8465.0,CUST08466,36,Prefer not to say,Very High,Other,Other,4,108.04624620737664,325.6404535190379,0.112191749032209,0.3055704928668243,Never,2,6.106080500930275,0.0254615403094036,0.3399780116015328,0.0760908208426291,Yes,No,No,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37793,8479.0,CUST08480,27,Other,Low,Other,Other,7,47.21102562147951,250.23220331524433,0.2651864791023341,0.3388015498073359,Medium,3,7.262270240540675,0.2072104944718154,0.2752738499637879,0.010462749992678,Yes,No,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,,,,,,,,,,,
37794,8480.0,CUST08481,23,Female,Low,Other,Other,6,130.93989420033003,1405.338343243735,0.3099128283923154,0.6551257174694564,Low,1,7.058391444060904,0.0943225352047956,0.1492404137153291,0.2735360026779549,Yes,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,
37795,8481.0,CUST08482,49,Female,Medium,Other,Other,4,237.9593976256292,763.1672449942505,0.0956121464224334,0.0816243206708709,High,3,7.00126006169906,0.3738264204074534,0.2015526711055007,0.2762194087306229,Yes,No,No,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,
37796,8485.0,CUST08486,55,Prefer not to say,Medium,Other,Other,6,304.98068003212575,1733.1706861826406,0.4418346760311762,0.2470865698237094,High,4,6.962719005019816,0.0851322237304544,0.1089322093080158,0.2156417027892528,Yes,No,No,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37797,8486.0,CUST08487,38,Other,Medium,Other,Other,2,75.06184115770874,205.3453214380812,0.1399968706462538,0.1694933418910839,Never,2,6.714352020555983,0.3502833053033589,0.1970310716578134,0.3562397051492884,Yes,No,No,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,
37798,8487.0,CUST00425,38,Prefer not to say,Medium,Other,Other,13,112.19236491539772,1283.5844996989513,0.3169097845253056,0.4364327570776274,Medium,4,7.669455836500251,0.4011509520276611,0.1141719138203719,0.0568001927447377,Yes,No,No,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,,,,,,,,,,,
37799,8494.0,CUST08495,24,Prefer not to say,Medium,Other,Other,7,11.93417044511559,-4.94586970627023,0.3740697092438175,0.5268839026855664,Never,1,10.0,0.0685353315668098,0.2062589552045899,0.2042933465782202,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,,,,,,,,,,,
37800,8511.0,CUST08512,53,Prefer not to say,Very High,Other,Other,9,16.746705769746356,254.65017542514045,0.3316411365041667,0.0486521610878671,Low,0,10.0,0.4170123956599632,0.172107866977853,0.3232598498936158,Yes,Yes,No,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,
37801,8514.0,CUST08515,49,Female,Very High,Other,Other,8,108.57289797123542,806.1117632342156,0.0638407310645278,0.3054975977375169,Never,2,7.953919275647423,0.1358179479470089,0.2130298915933073,0.1879088367249484,Yes,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37802,8521.0,CUST08522,37,Male,Very High,Other,Other,3,160.5859757061648,533.1759135418948,0.2673944224776037,0.3097137648391223,High,1,7.242372643030238,0.0427715222168276,0.3537810183255075,0.022788604377615,Yes,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,
37803,8525.0,CUST08526,55,Prefer not to say,Medium,Other,Other,5,197.50064531302465,1001.9819015425472,0.2000701755005245,0.3197594330786775,Never,1,3.143982113080214,0.1630749305620511,0.3028877566494987,0.282207213906457,Yes,No,Yes,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,
37804,8539.0,CUST08540,38,Female,High,Other,Other,7,22.821085309273112,236.52762779803143,0.1696307447819847,0.5628712616803014,Never,3,7.279068010388923,0.0959512633495102,0.3313395775423605,0.1284977284628468,Yes,No,No,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,,,,,,,,,,,
37805,8542.0,CUST08543,22,Other,Very High,Other,Other,5,83.20982192833806,532.7646155446074,0.1781845437330897,0.26644102335286,High,1,7.641049117633724,0.0810229899568576,0.1977565845993528,0.2535800803051653,Yes,No,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,,,,,,,,,,,
37806,8549.0,CUST08550,37,Prefer not to say,Very High,Other,Other,4,15.750779309892664,56.90481613004678,0.255918592298939,0.3070949251742125,High,1,7.630815989031044,0.0535647417968603,0.1347193096344612,0.0557643979232576,Yes,Yes,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,
37807,8560.0,CUST08561,53,Male,Very High,Other,Other,4,15.913656814281792,133.4505652067963,0.1028280040328601,0.6109202861348964,Low,0,0.2630093969666864,0.08967415898244,0.1242310259334994,0.0794195462043134,Yes,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,
37808,8563.0,CUST00429,26,Female,High,Other,Other,0,45.693050304280426,48.72875032580162,0.2315368065722963,0.63992946780868,Medium,2,5.4204552442344855,0.5402925146729506,0.0840103962506674,0.1767513209526632,No,No,No,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,,,,,,,,,,,
37809,8576.0,CUST08577,45,Prefer not to say,High,Other,Other,3,236.62864000542453,686.5165595192457,0.2759978733712369,0.4354613833869787,Never,1,8.871589000539666,0.2503153005121261,0.4711771432761414,0.0961436072462239,Yes,No,No,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37810,8580.0,CUST08581,30,Prefer not to say,Low,Other,Other,6,118.81021845435512,782.3937308822424,0.4299322508712586,0.3997302019730999,High,0,5.587498798527136,0.1868666850708053,0.3273888724848969,0.2033073895986841,Yes,No,No,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37811,8583.0,CUST08584,17,Prefer not to say,Very High,Other,Other,7,29.363510994321512,316.8527788078418,0.5072828777425006,0.1523367570497905,Never,3,7.76518090238562,0.276398127048889,0.0569774126510776,0.0860701913580237,Yes,No,Yes,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,
37812,8601.0,CUST08602,38,Other,Medium,Other,Other,4,39.36683671564646,566.3679579383794,0.6413564288375706,0.0634973802872271,Never,1,6.1672590635819295,0.285704811133284,0.1368615893626539,0.0998370616451363,Yes,Yes,Yes,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,,,,,,,,,,,
37813,8611.0,CUST08612,30,Prefer not to say,High,Other,Other,2,54.403014463428875,102.56314264528989,0.2681117292026288,0.4098330431332342,Medium,3,7.221850066349193,0.2585322343911436,0.245555694082328,0.3275514309792669,Yes,No,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37814,8625.0,CUST08626,57,Other,Low,Other,Other,2,79.95553040838446,115.55563991055948,0.5544346016173227,0.2325283555988257,Medium,2,9.432492008661264,0.3478476766541343,0.2456453377646352,0.300872078873669,Yes,No,Yes,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
37815,8627.0,CUST08628,35,Female,High,Other,Other,2,15.10593885808435,-53.00543329821291,0.2380259472037574,0.1731002868715235,Medium,2,6.421614656170775,0.1548540676060321,0.489596659169758,0.3409089611969502,Yes,No,No,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,
37816,8635.0,CUST08636,36,Female,Medium,Other,Other,2,29.91197782627434,-90.73389897884846,0.2179145320046107,0.4108423175723477,Low,2,8.1191826476225,0.2123735183563418,0.1990931117119244,0.0614786903020371,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37817,8650.0,CUST08651,25,Prefer not to say,Medium,Other,Other,6,94.39441813725362,452.4851236953224,0.1070338327870357,0.3263901222107688,Medium,2,8.152412573264504,0.3671075036408505,0.1246794072458683,0.1530814242132985,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,
37818,8669.0,CUST08670,49,Prefer not to say,Very High,Other,Other,9,19.579666950763514,206.49941218702833,0.0755277480618991,0.2790172031823052,Low,2,6.293863286726043,0.209619644568984,0.0295944235008064,0.1783216110811228,Yes,Yes,No,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,
37819,8681.0,CUST08682,28,Other,High,Other,Other,9,93.33184356521468,1028.8611289587952,0.267576156956367,0.442702038951853,Low,2,8.2166963007472,0.0636240157389357,0.0520030389139759,0.3370719817739301,Yes,No,No,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,
37820,8686.0,CUST08687,46,Male,Low,Other,Other,5,28.310567190052005,148.08333936125717,0.2271331261579395,0.4656211678931423,Medium,2,5.272978441750876,0.2035294794857981,0.1444366046904087,0.1988797687398044,Yes,Yes,No,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,,,,,,,,,,,
37821,8692.0,CUST08693,36,Prefer not to say,Very High,Other,Other,12,7.915525780564724,114.67325452610513,0.626686315520857,0.4059240087219598,Medium,3,6.952463003687595,0.296909399107541,0.3036136158135906,0.3299942345768799,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,,,,,,,,,,,
37822,8694.0,CUST08695,26,Other,Low,Other,Other,4,32.97966860234964,132.53962187639883,0.1538695205265146,0.2622647440853125,Medium,4,6.931319691126993,0.214612115307025,0.3409818446835856,0.3611822123539865,Yes,No,Yes,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
37823,8699.0,CUST08700,27,Other,Low,Other,Other,4,51.70888651693331,11209.480106542933,0.1302392598356585,0.3299004354408203,Medium,2,7.342990437714813,0.1815565928177191,0.1433340132065625,0.2254015442658673,Yes,No,No,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
37824,8701.0,CUST08702,55,Female,Low,Other,Other,14,184.2604382978867,2460.933864466425,0.8225801363353211,0.212102440914447,Never,2,10.0,0.1614343292261559,0.0950401044668886,0.1520192772355811,Yes,No,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,
37825,8706.0,CUST08707,52,Other,Medium,Other,Other,8,35.22234234925084,295.53813454133376,0.2965016015717607,0.1737791780834968,Medium,2,5.537069664930709,0.0831502289224871,0.2698669355328125,0.0490430880357406,Yes,No,No,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
37826,8712.0,CUST08713,27,Male,High,Other,Other,2,145.07744965072854,181.5996949701569,0.2943354520055554,0.1890665975836992,Never,2,6.102493498437739,0.0770723885326887,0.0452048870518628,0.0893555425476579,Yes,No,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37827,8714.0,CUST08715,44,Male,Very High,Other,Other,5,26.36086642604363,-78.46404775208035,0.52291024087985,0.529316574740122,Never,1,8.125625539910509,0.2503103009341856,0.3162774104989245,0.3916888143009905,Yes,No,Yes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,
37828,8721.0,CUST00436,37,Other,High,Other,Other,4,91.71989261724868,681.4868792144773,0.3904197987062787,0.107482608116033,Low,2,5.9948618372853035,0.2902709940850632,0.0630447356716015,0.2044480618281035,Yes,No,No,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,
37829,8724.0,CUST08725,45,Prefer not to say,Low,Other,Other,6,50.62634692558318,234.92413725612585,0.317300142191695,0.2524572411475281,High,5,7.553372853010951,0.0545329539026368,0.1091847539479154,0.0415665412876826,Yes,No,Yes,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37830,8729.0,CUST08730,44,Prefer not to say,Medium,Other,Other,1,44.13958741244847,8.364593105221488,0.4481019330243971,0.3373485831629264,Medium,3,5.718256880462983,0.0353250075504323,0.2021332760000218,0.2202210695891145,No,No,No,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37831,8744.0,CUST08745,61,Male,Very High,Other,Other,2,12.259097681306573,207.22202069622148,0.2533507950675239,0.4056857815890691,Low,2,8.329936288923726,0.2558324129643143,0.1976085621172534,0.2406316079738132,Yes,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,,,,,,,,,,,
37832,8750.0,CUST08751,44,Other,Low,Other,Other,5,46.03193023755845,202.01101970482296,0.2782871769233913,0.3081570280262424,High,1,6.383630832401114,0.2836082134301834,0.1306975223444932,0.0395302108710796,Yes,No,No,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37833,8758.0,CUST08759,24,Prefer not to say,Low,Other,Other,5,44.838774410164426,135.98438465090408,0.4481448671098726,0.0903730246693299,Never,1,8.588123983494059,0.4565724010957309,0.094856019191143,0.2375075863884552,Yes,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,
37834,8759.0,CUST08760,17,Male,Medium,Other,Other,7,53.34255249744464,560.1604745496912,0.3015842440190107,0.4653908740994629,Never,1,4.917053391341993,0.3306962247571211,0.1886184951060474,0.1298766438914509,Yes,No,No,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
37835,8761.0,CUST08762,37,Prefer not to say,Low,Other,Other,4,15.137100504634905,79.07332202403552,0.3389930711073587,0.2779087249433152,Medium,1,6.208094775654461,0.1501159504738635,0.1812868314141376,0.4101572606208954,Yes,No,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
37836,8774.0,CUST08775,42,Prefer not to say,Very High,Other,Other,7,356.2847816216003,420810.8156406275,0.1659636360761369,0.356817386338935,High,1,7.825875855544114,0.1593667939904868,0.2041583364210354,0.179337980683318,Yes,No,No,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37837,8776.0,CUST08777,36,Female,Very High,Other,Other,6,17.75832102048171,80.95211910381519,0.1672137520491212,0.3105798027397682,Low,3,9.39916506463954,0.2390536398566401,0.4010977941234239,0.2943948398998628,Yes,No,No,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37838,8815.0,CUST08816,57,Male,Low,Other,Other,6,89.70686763646978,455.5171212361094,0.2078319612088894,0.6922715358472137,High,3,4.984472476058084,0.0928684209746261,0.0643149888463078,0.4181338135307327,Yes,No,Yes,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
37839,8818.0,CUST08819,30,Male,High,Other,Other,6,70.93445451081158,285.3803495648241,0.2549900464583292,0.1432421924059827,Medium,5,9.20662723300619,0.1255123920622619,0.4099725788530328,0.3529090208157192,Yes,No,No,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37840,8841.0,CUST08842,40,Male,High,Other,Other,1,69.97451566279825,86.16095379362493,0.274254845095207,0.3228220395315585,Medium,2,5.130579614133561,0.0989777584288593,0.2597048027496079,0.4021001206676362,No,No,No,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,
37841,8845.0,CUST08846,27,Prefer not to say,Medium,Other,Other,19,50.69774408215743,939.4651110587668,0.0781080230883754,0.3505914499410579,Low,1,7.01278495959301,0.0969718290657854,0.3350241614012879,0.1285553485873683,Yes,No,Yes,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,,,
37842,8853.0,CUST08854,40,Male,High,Other,Other,5,15.284927603353497,38.344576753352946,0.6866257903285204,0.3282452705345155,Medium,2,6.0993422086074665,0.5455829071038726,0.2790536129793018,0.2091281763792551,Yes,No,No,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37843,8860.0,CUST08861,28,Male,Very High,Other,Other,5,228.0697272404406,1075.474773745729,0.695708018925489,0.3871488978676404,Medium,0,6.687783771567412,0.0202330789915911,0.2682125762613012,0.0610347891961484,Yes,No,No,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37844,8869.0,CUST08870,33,Prefer not to say,Medium,Other,Other,9,83.68449584378705,647.1573916884871,0.0609642522373393,0.3072793531007329,Never,1,6.19960430036329,0.2701701299116318,0.155165830176813,0.2540188788086381,Yes,No,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
37845,8870.0,CUST08871,40,Other,Medium,Other,Other,4,12.386423796132714,21.65264237516639,0.05514896976565,0.2419185613140937,Never,5,7.662845254750927,0.0821589911715423,0.2866228632353267,0.0960215167312332,Yes,Yes,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,,,,,,,,,,,
37846,8874.0,CUST08875,44,Prefer not to say,Low,Other,Other,0,12.889969526086537,16.70538202215782,0.0550371221507831,0.3155850729179927,Medium,4,6.832360931286458,0.3654744708770307,0.2042592953622141,0.1877111991181042,No,No,No,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37847,8880.0,CUST08881,40,Prefer not to say,Very High,Other,Other,2,76.2520788095217,83.95436402900432,0.3481283884107508,0.2991092079533105,Never,2,8.119678686730067,0.2480904235638164,0.3615200816986151,0.5090545377523344,Yes,No,Yes,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,
37848,8883.0,CUST08884,30,Female,Medium,Other,Other,6,261.85930367807583,2185.6318765812243,0.2786709113840557,0.2735096050761311,High,0,4.233980650932931,0.3312916927614395,0.0794139835461341,0.0634899791871363,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,
37849,8892.0,CUST08893,38,Male,Very High,Other,Other,5,22.299251127280176,-19.826587801937578,0.7633648786436134,0.3901908889727675,High,0,6.9458099468692955,0.1697528766418116,0.2622533686503578,0.2913120599797866,Yes,No,No,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
37850,8895.0,CUST08896,60,Prefer not to say,Low,Other,Other,2,19.127978092589757,-112.79331939552016,0.5896374535896005,0.1458313454289828,Low,3,4.693942130006037,0.2854073105728105,0.1993148970332465,0.1314399771286979,Yes,No,No,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,
37851,8905.0,CUST08906,51,Other,High,Other,Other,7,163.47968643685508,1152.7640522626698,0.3942644508559952,0.3602244222593231,Low,2,6.495593203454312,0.2487880951246836,0.0804845360596438,0.0718495743124152,Yes,No,No,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,,,,,,,,,,,
37852,8911.0,CUST08912,51,Male,Low,Other,Other,2,73.68615360589881,220.89485497423811,0.1967636246440052,0.2827587189430288,Medium,3,6.943378918825134,0.4854623658117206,0.2271796765374825,0.2531325771422273,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,
37853,8913.0,CUST08914,18,Female,Low,Other,Other,0,33.511256476769766,46.3999965054822,0.4576552710502858,0.2293291365096367,Never,2,10.0,0.0333344542193327,0.2033251953124584,0.4023031780623242,No,Yes,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
37854,8916.0,CUST08917,43,Female,Very High,Other,Other,6,195.359601000914,1115.9294671900263,0.1532826494839414,0.0508759370806845,Medium,2,10.0,0.2174583835667255,0.1763264304548518,0.1491427598427529,Yes,No,No,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,,,,,,,,,,
37855,8924.0,CUST08925,39,Prefer not to say,Low,Other,Other,1,32.099494090412044,75.14527709304815,0.6228966391734343,0.1220559898173676,Low,2,6.707453957059806,0.0075249364856637,0.0783023528247671,0.1394816046169076,No,No,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
